td_or_asd,FSR,TDNorm_avg_PE,overall_avg_PE,TDnorm_concept_learning,overall_concept_learning,free_response_TDprof_norm,FSR_scaled,TDNorm_avg_PE_scaled,overall_avg_PE_scaled,personality_inference_mentioned,personality_inference_positive,personality_inference_negative,personality_inference_neutral,sweets_mentioned,sweets_positive,sweets_negative,sweets_neutral,Fruits_and_vegetables_mentioned,Fruits_and_vegetables_positive,Fruits_and_vegetables_negative,Fruits_and_vegetables_neutral,healthy_savory_food_mentioned,healthy_savory_food_positive,healthy_savory_food_negative,healthy_savory_food_neutral,food_mentioned,food_positive,food_negative,food_neutral,cosmetics_mentioned,cosmetics_positive,cosmetics_negative,cosmetics_neutral,fashion_mentioned,fashion_positive,fashion_negative,fashion_neutral,toys_gadgets_and_games_mentioned,toys_gadgets_and_games_positive,toys_gadgets_and_games_negative,toys_gadgets_and_games_neutral,sports_mentioned,sports_positive,sports_negative,sports_neutral,music_mentioned,music_positive,music_negative,music_neutral,arts_and_crafts_mentioned,arts_and_crafts_positive,arts_and_crafts_negative,arts_and_crafts_neutral,word_count,sentence_count,char_count,avg_word_length,avg_sentence_length,shortness_score,lexical_diversity,sentiment_polarity,sentiment_subjectivity,positive_word_count,negative_word_count,positive_word_ratio,negative_word_ratio,flesch_reading_ease,flesch_kincaid_grade
0,6.0,4.25,5.04444444444444,0.205958628755604,0.0119784929735713,He likes cookies and playing instruments but dislikes swimming and chocolate,-1.4241896740199846,-1.0873017051027107,-1.321712917806889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,76.0,6.0,11.0,0.08333333333333333,0.9090909090909091,0.0,0.0,1.0,1.0,0.09090909090909091,0.09090909090909091,57.23363636363638,8.009090909090911
0,10.0,6.51666666666667,6.60555555555556,0.0756988236633654,-0.0662811785884571,"that she liked food,devices,and architecture.",-1.2035050865701782,0.693042546945442,0.2068629247490418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,45.0,4.1,10.0,0.09090909090909091,0.9,0.6,0.8,0.0,0.0,0.0,0.0,15.640000000000015,12.320000000000004
0,9.0,9.2,8.475,0.213104132868901,0.101320069469024,He likes ice cream.,-1.2586762334326298,2.800655962973028,2.037346095638959,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,19.0,3.2,5.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.2,0.0,118.17500000000001,-2.2299999999999986
1,27.0,8.73333333333333,8.39444444444444,0.215801610664684,0.0243953820275557,healthy no fun boring,-0.2655955899085011,2.4341144993160544,1.9584694062543968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,21.0,4.5,4.0,0.2,1.0,-0.21666666666666667,0.5666666666666667,1.0,1.0,0.25,0.25,75.87500000000001,3.6700000000000017
1,42.0,6.03333333333333,6.54444444444444,-0.107944108509745,-0.103035466296573,He likes music doesn't like writing ,0.5619716130282728,0.3134103167292867,0.1470254362504029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,36.0,4.285714285714286,7.0,0.125,1.0,0.0,0.0,2.0,0.0,0.2857142857142857,0.0,73.84500000000001,4.450000000000003
0,2.0,4.41666666666667,5.58888888888889,0.160774077879812,0.0359936300633521,he likes to chill playing guitar and he likes meat and chocolate lave cake,-1.6448742614697909,-0.9563940395109327,-0.788615293000903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,1.0,74.0,4.357142857142857,14.0,0.06666666666666667,0.7857142857142857,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,89.89642857142859,4.19857142857143
1,66.0,5.75,6.46666666666667,-0.166412142694463,-0.0957900186084556,"Quinn likes a lot of things, and some things he doesn't like",1.886079137727111,0.09086728522327084,0.07086863270669957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,1.0,60.0,3.5,14.0,0.06666666666666667,0.9285714285714286,0.0,0.0,2.0,0.0,0.14285714285714285,0.0,103.00500000000001,1.8733333333333313
1,59.0,4.66666666666667,5.65333333333333,0.0310146102655044,-0.138704686818452,He likes apples,1.49988110968995,-0.760032541123269,-0.7255139414932613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,15.0,4.333333333333333,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,90.99000000000004,1.3133333333333361
1,62.0,4.78333333333333,5.84444444444444,-0.17198134031089,-0.0020969634411137,likes some music,1.6653945502773047,-0.6683971752090313,-0.5383857956430002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,16.0,4.666666666666667,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,90.99000000000004,1.3133333333333361
1,37.0,5.43333333333333,7.0,-0.189130272578494,-0.153498140205144,She loves cookies and strawberries ,0.28611587871601485,-0.15785727940110564,0.5930867141492887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,35.0,6.0,5.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.2,0.0,66.40000000000003,5.240000000000002
1,32.0,6.03333333333333,6.125,0.174437746436892,0.131216223118921,"Today I learned about Rowan the 12 year old, We learned that we know that he doesn't like certain food, activities, and certain healthy fruit and veggies.",0.010260144403756883,0.3134103167292867,-0.26367732571746494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,154.0,4.0,32.0,0.030303030303030304,0.78125,0.2571428571428571,0.4607142857142857,1.0,0.0,0.03125,0.0,60.363333333333344,11.547407407407409
1,42.0,9.78333333333333,8.74166666666667,0.0938143572520936,0.110372024443094,He does not like to write ,0.5619716130282728,3.2588327925442404,2.298455136360259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,26.0,3.3333333333333335,6.0,0.14285714285714285,1.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,116.14500000000001,-1.4499999999999993
0,9.0,3.65,4.81666666666667,-0.156502598375225,0.0033974450672189,she likes game and certain foods,-1.2586762334326298,-1.5585693012331034,-1.544743556756322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,32.0,4.5,6.0,0.14285714285714285,1.0,-0.09285714285714287,0.4857142857142857,1.0,0.0,0.16666666666666666,0.0,102.045,0.5166666666666693
1,52.0,5.41666666666667,6.62777777777778,0.176676681561492,0.197826164202966,he likes fruits,1.1136830816527887,-0.1709480459602783,0.22862201147581468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,15.0,4.333333333333333,3.0,0.25,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,119.19000000000003,-2.619999999999999
1,52.0,5.58333333333333,6.85,-0.305548226797763,-0.0325775042903098,"He doesn't like the piano. He likes the guitar and the drums. He likes the strawberries and the carrots. He likes chocolate, but not all the chocolate. ",1.1136830816527887,-0.04004038036850721,0.44621287874355914,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,4.0,152.0,3.787878787878788,8.25,0.029411764705882353,0.5454545454545454,0.0,0.0,4.0,1.0,0.12121212121212122,0.030303030303030304,87.18375000000003,2.7758333333333347
1,64.0,8.45,8.05555555555556,0.188586744938744,-0.0410629646704209,"likes games like me
",1.7757368440022079,2.211571467810037,1.6266433336710917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,20.0,4.0,4.0,0.2,1.0,0.0,0.0,2.0,0.0,0.5,0.0,118.17500000000001,-2.2299999999999986
0,3.0,5.46666666666667,7.59444444444444,-0.0517449409506591,0.121661136919728,healthy,-1.5897031146073393,-0.131675746282745,1.175142284090507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,36.62000000000003,8.400000000000002
1,34.0,5.73333333333333,6.06111111111111,-0.0653067245751301,0.0351275328307744,He's kind of nerdy. And Asian He doesn't really enjoy sports. And he likes to eat healthy.,0.12060243812866007,0.07777651866409052,-0.32623470005694327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,3.0,90.0,3.3636363636363638,7.333333333333333,0.043478260869565216,0.7727272727272727,0.375,0.475,2.0,0.0,0.09090909090909091,0.0,86.62450980392158,2.5847058823529423
1,38.0,5.65,6.59166666666667,0.0042690751181367,-0.227042935714049,"He liked bikes, chocolate. Does not like ice skating or muffins ",0.34128702557846646,0.012322685868205688,0.19326349554480723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,2.0,64.0,4.076923076923077,6.5,0.07142857142857142,1.0,0.6,0.8,1.0,1.0,0.07692307692307693,0.07692307692307693,93.57977272727274,1.5731818181818191
1,43.0,6.2,6.71111111111111,-0.0325198582315417,0.0341404981793552,He has lots of dislikes ,0.6171427598907244,0.44431798232106545,0.3102185867012169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,24.0,3.8,5.0,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.2,100.24000000000002,0.5199999999999996
1,54.0,6.11666666666667,7.02222222222222,0.142926317046334,-0.140063200837133,Likes art and music.,1.224025375377692,0.37886414952517994,0.6148458008760616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,20.0,3.4,5.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.2,0.0,97.025,0.7199999999999989
0,35.0,6.01666666666667,6.26111111111111,0.202209292419439,0.112651918196742,they like food and art,0.17577358499111168,0.30031955017011475,-0.13040291951597086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,22.0,3.6,5.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.2,0.0,117.16000000000003,-1.8399999999999999
1,47.0,5.46666666666667,6.65,-0.161756044502568,0.0239555650366468,He likes food and games.,0.8378273473405308,-0.131675746282745,0.2503810982025876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,24.0,3.3333333333333335,6.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,117.16000000000003,-1.8399999999999999
1,60.0,5.11666666666667,5.75833333333333,-0.106213757923188,-0.10225105015135,He likes food and playing not writing ,1.5550522565524014,-0.4065818440254745,-0.6227022567092505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,38.0,4.428571428571429,7.0,0.125,1.0,0.0,0.0,1.0,1.0,0.14285714285714285,0.14285714285714285,90.95857142857145,2.3114285714285714
1,60.0,6.71666666666667,6.58333333333333,0.103833849275465,0.104897464311836,He is a boy like me He does not like sweets ,1.5550522565524014,0.8501317456555729,0.18510383802226024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,44.0,3.0,11.0,0.08333333333333333,0.8181818181818182,0.0,0.0,2.0,1.0,0.18181818181818182,0.09090909090909091,111.07000000000002,0.5
1,42.0,6.51666666666667,6.62222222222222,0.324739928325077,0.135103021719569,He is picky and h3 doesn't like alot of stuff,0.5619716130282728,0.693042546945442,0.2231822397941167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,45.0,3.272727272727273,11.0,0.08333333333333333,1.0,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,86.70500000000001,3.650000000000002
0,19.0,5.01666666666667,5.54444444444444,-0.0337669482201468,-0.145830384498816,she likes different things than me,-0.7069647648081139,-0.4851264433805396,-0.8321334664544584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,34.0,4.833333333333333,6.0,0.14285714285714285,1.0,0.0,0.6,1.0,0.0,0.16666666666666666,0.0,87.94500000000002,2.4833333333333343
1,33.0,6.6,7.42777777777778,-0.377116538230363,-0.132280266709272,he was very active,0.06543129126620847,0.7584963797413268,1.0119491336397035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,18.0,3.75,4.0,0.2,1.0,-0.17333333333333334,0.78,0.0,0.0,0.0,0.0,75.87500000000001,3.6700000000000017
1,55.0,5.75,6.71666666666667,0.101060842189661,-0.208439490523478,I don't know,1.2791965222401436,0.09086728522327084,0.3156583583829149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,12.0,2.5,4.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,119.19000000000003,-2.619999999999999
1,52.0,4.51666666666667,4.89444444444444,-0.314285323287619,-0.120484038363685,He likes fruit and candy. Doesn't like apples. He's sad about ice skating. He seems to like Asian food.,1.1136830816527887,-0.8778494401558669,-1.4685867532126178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,4.0,103.0,3.4,6.25,0.038461538461538464,0.76,-0.25,0.5,3.0,0.0,0.12,0.0,90.69796052631581,1.7888157894736878
0,14.0,5.15,6.08333333333333,-0.231987168695674,-0.375330560316906,"avery is trying to cut down on her weight. She is the girl all of the moms adore. She is not picky, and will eat almost anything you give to her. creativity, strength, and studying is not her thing. Poker is a good game, but leaving stuff up to chance isn't. She is always try to give her best, and by that she wins.",-0.9828204991203718,-0.3804003109071215,-0.3044756133301704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.0,6.0,316.0,3.3289473684210527,12.666666666666666,0.012987012987012988,0.618421052631579,0.28888888888888886,0.35777777777777786,2.0,2.0,0.02631578947368421,0.02631578947368421,87.61458333333336,3.6887500000000024
0,25.0,4.98333333333333,5.77222222222222,-0.314641802120667,-0.075302706021147,Alex was an unexpected boy. He was talented and he loved lots of foods. He never liked oranges and he did not like to exercise in the gym.,-0.3759378836334043,-0.5113079764989003,-0.6091028275050151,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,3.0,138.0,3.5806451612903225,10.333333333333334,0.03125,0.7741935483870968,0.3,0.875,1.0,2.0,0.03225806451612903,0.06451612903225806,79.5259523809524,4.4857142857142875
0,19.0,4.76666666666667,6.07222222222222,0.0806532238126649,-0.111996544135812,like alot of stuff,-0.7069647648081139,-0.6814879417682033,-0.31535515669355685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,18.0,3.75,4.0,0.2,1.0,0.0,0.0,1.0,0.0,0.25,0.0,97.025,0.7199999999999989
0,13.0,5.78333333333333,6.71111111111111,0.115877147436449,-0.0406886728596542,"Quinn likes fruits, vegetables, and music, but doesn't love arts, crafts, or other foods.",-1.0379916459828233,0.1170488183416231,0.3102185867012169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,1.0,89.0,3.619047619047619,21.0,0.045454545454545456,0.8095238095238095,0.1875,0.4875,2.0,0.0,0.09523809523809523,0.0,77.81071428571428,5.884285714285717
1,55.0,5.95,7.01666666666667,-0.0104306626571544,-0.161444858782507,"likes some sports, likes most fruit, and in some ways, is my opposite.",1.2791965222401436,0.24795648393340186,0.6094060291943731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,1.0,70.0,3.411764705882353,17.0,0.05555555555555555,0.7647058823529411,0.25,0.25,2.0,0.0,0.11764705882352941,0.0,96.02461538461542,3.0953846153846136
0,9.0,5.4,5.66111111111111,-0.0393567412564441,-0.0577488566851954,she likes fruit and some sports and some food.,-1.2586762334326298,-0.18403881251945792,-0.7178982611388881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,46.0,3.8,10.0,0.09090909090909091,0.8,0.0,0.0,1.0,0.0,0.1,0.0,113.10000000000002,-0.27999999999999936
0,11.0,5.91666666666667,6.89444444444444,-0.243747240631905,-0.0499697443096668,"More of your typical middle schooler. Likes food, sugar, music, basketball and tennis.  ",-1.1483339397077266,0.2217749508150489,0.4897310521971049,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,2.0,88.0,4.111111111111111,9.0,0.05263157894736842,0.8333333333333334,0.11111111111111112,0.3333333333333333,1.0,0.0,0.05555555555555555,0.0,57.06826923076926,6.91423076923077
0,13.0,5.25,5.80087719298246,-0.0116181982540186,0.172978604151834,she likes her friends that she has. she likes doing things that are active. she doesn't want to investigate stuff like a scientist. she likes some foods and some unhealthy stuff. ,-1.0379916459828233,-0.3018557115520563,-0.5810450577783789,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,4.0,179.0,4.111111111111111,9.0,0.02702702702702703,0.6666666666666666,-0.26666666666666666,0.6499999999999999,4.0,0.0,0.1111111111111111,0.0,87.07842741935485,3.038951612903226
